years,component,description,docs_url,data_url
2009-2010,Questionnaire,Smoking - Recent Tobacco Use,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/SMQRTU_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/SMQRTU_F.xpt
2009-2010,Laboratory,Phthalates - Urine,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/PHTHTE_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/PHTHTE_F.xpt
2011-2012,Questionnaire,Smoking - Recent Tobacco Use,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/SMQRTU_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/SMQRTU_G.xpt
2011-2012,Laboratory,Phthalates & Plasticizers Metabolites - Urine,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/PHTHTE_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/PHTHTE_G.xpt
2013-2014,Questionnaire,Smoking - Recent Tobacco Use,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/SMQRTU_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/SMQRTU_H.xpt
2013-2014,Laboratory,Phthalates and Plasticizers Metabolites - Urine,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/PHTHTE_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/PHTHTE_H.xpt
2015-2016,Questionnaire,Smoking - Recent Tobacco Use,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SMQRTU_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SMQRTU_I.xpt
2015-2016,Laboratory,Phthalates and Plasticizers Metabolites - Urine,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/PHTHTE_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/PHTHTE_I.xpt
2017-2018,Questionnaire,Smoking - Recent Tobacco Use,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/SMQRTU_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/SMQRTU_J.xpt
2017-2018,Laboratory,Phthalates and Plasticizers Metabolites - Urine,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/PHTHTE_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/PHTHTE_J.xpt
2017-2020,Questionnaire,Smoking - Recent Tobacco Use,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_SMQRTU.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_SMQRTU.xpt
2013-2014,Questionnaire,Smoking - Secondhand Smoke Exposure,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/SMQSHS_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/SMQSHS_H.xpt
2013-2014,Laboratory,Phthalates and Plasticizers Metabolites - Urine (Surplus),https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/SSPHTE_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/SSPHTE_H.xpt
2015-2016,Questionnaire,Smoking - Secondhand Smoke Exposure,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SMQSHS_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SMQSHS_I.xpt
2017-2018,Questionnaire,Smoking - Secondhand Smoke Exposure,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/SMQSHS_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/SMQSHS_J.xpt
2001-2002,Laboratory,"Phthalates, Phytoestrogens & PAHs - Urine",https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/PHPYPA_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/PHPYPA_B.xpt
2017-2020,Questionnaire,Smoking - Secondhand Smoke Exposure,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_SMQSHS.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_SMQSHS.xpt
1999-2000,Laboratory,"Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates",https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/PHPYPA.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/PHPYPA.xpt
2007-2008,Questionnaire,Social Support,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/SSQ_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/SSQ_E.xpt
2003-2004,Laboratory,Phytoestrogens - Urine,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L06PHY_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L06PHY_C.xpt
1999-2000,Questionnaire,Social Support,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/SSQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/SSQ.xpt
2005-2006,Laboratory,Phytoestrogens - Urine,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/PHYTO_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/PHYTO_D.xpt
2005-2006,Questionnaire,Social Support,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/SSQ_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/SSQ_D.xpt
2007-2008,Laboratory,Phytoestrogens - Urine,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/PHYTO_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/PHYTO_E.xpt
2003-2004,Questionnaire,Social Support,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/SSQ_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/SSQ_C.xpt
2009-2010,Laboratory,Phytoestrogens - Urine,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/PHYTO_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/PHYTO_F.xpt
2001-2002,Questionnaire,Social Support,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/SSQ_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/SSQ_B.xpt
2013-2014,Laboratory,Plasma Fasting Glucose,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/GLU_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/GLU_H.xpt
2011-2012,Questionnaire,Taste & Smell,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/CSQ_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/CSQ_G.xpt
2015-2016,Laboratory,Plasma Fasting Glucose,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/GLU_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/GLU_I.xpt
2013-2014,Questionnaire,Taste & Smell,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/CSQ_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/CSQ_H.xpt
2017-2018,Laboratory,Plasma Fasting Glucose,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/GLU_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/GLU_J.xpt
1999-2000,Questionnaire,Tuberculosis,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/TBQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/TBQ.xpt
2017-2020,Laboratory,Plasma Fasting Glucose,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_GLU.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_GLU.xpt
2011-2012,Questionnaire,Tuberculosis,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/TBQ_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/TBQ_G.xpt
2007-2008,Laboratory,Plasma Fasting Glucose & Insulin,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/GLU_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/GLU_E.xpt
2007-2008,Questionnaire,Vision,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/VIQ_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/VIQ_E.xpt
2005-2006,Laboratory,Plasma Fasting Glucose & Insulin,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/GLU_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/GLU_D.xpt
1999-2000,Questionnaire,Vision,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/VIQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/VIQ.xpt
2009-2010,Laboratory,Plasma Fasting Glucose & Insulin,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/GLU_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/GLU_F.xpt
2005-2006,Questionnaire,Vision,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/VIQ_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/VIQ_D.xpt
2011-2012,Laboratory,Plasma Fasting Glucose & Insulin,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/GLU_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/GLU_G.xpt
2003-2004,Questionnaire,Vision,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/VIQ_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/VIQ_C.xpt
1999-2000,Laboratory,"Plasma Fasting Glucose, Serum C-peptide & Insulin",https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/LAB10AM.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/LAB10AM.xpt
2001-2002,Questionnaire,Vision,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/VIQ_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/VIQ_B.xpt
2003-2004,Laboratory,"Plasma Fasting Glucose, Serum C-peptide & Insulin",https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L10AM_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L10AM_C.xpt
2015-2016,Questionnaire,Volatile Toxicant,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/VTQ_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/VTQ_I.xpt
2001-2002,Laboratory,"Plasma Fasting Glucose, Serum C-peptide & Insulin",https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/L10AM_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/L10AM_B.xpt
2017-2018,Questionnaire,Volatile Toxicant,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/VTQ_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/VTQ_J.xpt
2009-2010,Laboratory,"Poliovirus Serotypes 1, 2, & 3 Antibodies - Serum (Surplus)",https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/SSPOLI_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/SSPOLI_F.xpt
2017-2020,Questionnaire,Volatile Toxicant,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_VTQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_VTQ.xpt
2003-2004,Laboratory,Polyaromatic Hydrocarbons (PAHs) - Urine,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L31PAH_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L31PAH_C.xpt
2013-2014,Questionnaire,Volatile Toxicant (Subsample),https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/VTQ_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/VTQ_H.xpt
2007-2008,Laboratory,Polyaromatic Hydrocarbons (PAHs) - Urine,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/PAH_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/PAH_E.xpt
2011-2012,Questionnaire,Volatile Toxicant (Subsample),https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/VTQ_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/VTQ_G.xpt
2005-2006,Laboratory,Polyaromatic Hydrocarbons (PAHs) - Urine,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/PAH_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/PAH_D.xpt
2009-2010,Questionnaire,Volatile Toxicant (Subsample),https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/VTQ_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/VTQ_F.xpt
2011-2012,Laboratory,Polyaromatic Hydrocarbons (PAHs) - Urine,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/PAH_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/PAH_G.xpt
2007-2008,Questionnaire,Weight History,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/WHQ_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/WHQ_E.xpt
2011-2012,Laboratory,Polyaromatic Hydrocarbons (PAHs)- Urine - Special Sample,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/PAHS_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/PAHS_G.xpt
1999-2000,Questionnaire,Weight History,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/WHQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/WHQ.xpt
2009-2010,Laboratory,Polyaromatic Hydrocarbons -Urine,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/PAH_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/PAH_F.xpt
2001-2002,Questionnaire,Weight History,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/WHQ_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/WHQ_B.xpt
2005-2006,Laboratory,"Polychlorinated dibenzo-p-dioxins (PCDDs), Dibenzofurans (PCDFs) & Coplanar Polychlorinated Biphenyls (cPCBs)  - Pooled Samples",https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/DOXPOL_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/DOXPOL_D.xpt
2005-2006,Questionnaire,Weight History,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/WHQ_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/WHQ_D.xpt
2007-2008,Laboratory,"Polychlorinated dibenzo-p-dioxins (PCDDs), Dibenzofurans (PCDFs) & Coplanar Polychlorinated Biphenyls (cPCBs) - Pooled Samples",https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/DOXPOL_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/DOXPOL_E.xpt
2003-2004,Questionnaire,Weight History,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/WHQ_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/WHQ_C.xpt
2009-2010,Laboratory,"Polychlorinated dibenzo-p-dioxins (PCDDs), Dibenzofurans (PCDFs) & Coplanar Polychlorinated Biphenyls (cPCBs) - Pooled Samples",https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/DOXPOL_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/DOXPOL_F.xpt
2009-2010,Questionnaire,Weight History,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/WHQ_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/WHQ_F.xpt
2013-2014,Laboratory,Polycyclic Aromatic Hydrocarbons (PAH) - Urine,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/PAH_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/PAH_H.xpt
2011-2012,Questionnaire,Weight History,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/WHQ_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/WHQ_G.xpt
2015-2016,Laboratory,Polycyclic Aromatic Hydrocarbons (PAH) - Urine,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/PAH_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/PAH_I.xpt
2013-2014,Questionnaire,Weight History,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/WHQ_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/WHQ_H.xpt
2015-2016,Laboratory,Polycyclic Aromatic Hydrocarbons (PAH) - Urine - Special Sample,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/PAHS_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/PAHS_I.xpt
2015-2016,Questionnaire,Weight History,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/WHQ_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/WHQ_I.xpt
2007-2008,Laboratory,Polyfluoroalkyl Chemicals,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/PFC_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/PFC_E.xpt
2017-2018,Questionnaire,Weight History,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/WHQ_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/WHQ_J.xpt
2005-2006,Laboratory,Polyfluoroalkyl Chemicals,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/PFC_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/PFC_D.xpt
2017-2020,Questionnaire,Weight History,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_WHQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_WHQ.xpt
2003-2004,Laboratory,Polyfluoroalkyl Chemicals,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L24PFC_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L24PFC_C.xpt
2007-2008,Questionnaire,Weight History - Youth,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/WHQMEC_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/WHQMEC_E.xpt
2009-2010,Laboratory,Polyfluoroalkyl Chemicals,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/PFC_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/PFC_F.xpt
2005-2006,Questionnaire,Weight History - Youth,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/WHQMEC_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/WHQMEC_D.xpt
2011-2012,Laboratory,Polyfluoroalkyl Chemicals,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/PFC_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/PFC_G.xpt
2009-2010,Questionnaire,Weight History - Youth,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/WHQMEC_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/WHQMEC_F.xpt
2001-2002,Laboratory,Polyfluoroalkyl Chemicals - Pooled Samples (Surplus),https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/PFC_POOL.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/PFC_POOL.xpt
2011-2012,Questionnaire,Weight History - Youth,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/WHQMEC_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/WHQMEC_G.xpt
2009-2010,Laboratory,Pooled-Sample Technical Support File,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/POOLTF_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/POOLTF_F.xpt
2013-2014,Questionnaire,Weight History - Youth,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/WHQMEC_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/WHQMEC_H.xpt
2011-2012,Laboratory,Pooled-Sample Technical Support File,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/POOLTF_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/POOLTF_G.xpt
2015-2016,Questionnaire,Weight History - Youth,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/WHQMEC_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/WHQMEC_I.xpt
2013-2014,Laboratory,Pooled-Sample Technical Support File,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/POOLTF_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/POOLTF_H.xpt
2017-2018,Questionnaire,Weight History - Youth,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/WHQMEC_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/WHQMEC_J.xpt
2005-2006,Laboratory,Pooled-Sample Technical Support File,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/POOLTF_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/POOLTF_D.xpt
2017-2020,Questionnaire,Weight History - Youth,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_WHQMEC.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_WHQMEC.xpt
2007-2008,Laboratory,Pooled-Sample Technical Support File,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/POOLTF_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/POOLTF_E.xpt
2015-2016,Laboratory,Pooled-Sample Technical Support File,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/POOLTF_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/POOLTF_I.xpt
2007-2008,Laboratory,Pregnancy Test - Urine,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/UCPREG_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/UCPREG_E.xpt
1999-2000,Laboratory,Pregnancy Test - Urine,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/UC.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/UC.xpt
2005-2006,Laboratory,Pregnancy Test - Urine,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/UCPREG_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/UCPREG_D.xpt
2003-2004,Laboratory,Pregnancy Test - Urine,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/UC_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/UC_C.xpt
2001-2002,Laboratory,Pregnancy Test - Urine,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/UC_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/UC_B.xpt
2009-2010,Laboratory,Pregnancy Test - Urine,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/UCPREG_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/UCPREG_F.xpt
2011-2012,Laboratory,Pregnancy Test - Urine,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/UCPREG_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/UCPREG_G.xpt
2013-2014,Laboratory,Pregnancy Test - Urine,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/UCPREG_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/UCPREG_H.xpt
2015-2016,Laboratory,Pregnancy Test - Urine,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/UCPREG_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/UCPREG_I.xpt
2007-2008,Laboratory,Prostate Specific Antigen (PSA),https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/PSA_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/PSA_E.xpt
2005-2006,Laboratory,Prostate Specific Antigen (PSA),https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/PSA_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/PSA_D.xpt
2003-2004,Laboratory,Prostate Specific Antigen (PSA),https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L11PSA_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L11PSA_C.xpt
2001-2002,Laboratory,Prostate specific antigen (PSA),https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/L11PSA_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/L11PSA_B.xpt
2009-2010,Laboratory,Prostate Specific Antigen (PSA),https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/PSA_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/PSA_F.xpt
2001-2002,Laboratory,"Prostate-specific Antigen (PSA), Second Exam",https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/L11P_2_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/L11P_2_B.xpt
2007-2008,Laboratory,"Pyrethroids, Herbicides, & OP Metabolites - Urine",https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/UPHOPM_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/UPHOPM_E.xpt
2009-2010,Laboratory,"Pyrethroids, Herbicides, & OP Metabolites - Urine",https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/UPHOPM_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/UPHOPM_F.xpt
2011-2012,Laboratory,"Pyrethroids, Herbicides, & Organophosphorus Metabolites - Urine",https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/UPHOPM_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/UPHOPM_G.xpt
2013-2014,Laboratory,"Pyrethroids, Herbicides, & Organophosphorus Metabolites - Urine",https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/UPHOPM_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/UPHOPM_H.xpt
2005-2006,Laboratory,Salmonella & Campylobacter Antibodies (Surplus),https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/SSSAL_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/SSSAL_D.xpt
2013-2014,Laboratory,Serum Neurofilament Light Chain - Serum,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/SSSNFL_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/SSSNFL_H.xpt
1999-2000,Laboratory,Sex Steroid Hormone - Men (Surplus),https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/SSCHL_A.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/SSCHL_A.xpt
2001-2002,Laboratory,Sex Steroid Hormone - Men (Surplus),https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/SSCHL_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/SSCHL_B.xpt
2003-2004,Laboratory,Sex Steroid Hormone - Men (Surplus),https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/SSCHL_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/SSCHL_C.xpt
2013-2014,Laboratory,Sex Steroid Hormone - Serum,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/TST_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/TST_H.xpt
2015-2016,Laboratory,Sex Steroid Hormone - Serum,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/TST_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/TST_I.xpt
